ancestry	pleio_model	result_type	term	full_name	expected_constituent_traits	available_constituent_traits	missing_constituent_traits	comparison_complete	pleio_tested	pleio_n_genes	pleio_beta	pleio_beta_std	pleio_se	pleio_p	pleio_p_bh	pleio_bonf_threshold	pleio_bonf_sig_positive	pleio_fdr_sig_positive	ea_tested	ea_n_genes	ea_beta	ea_beta_std	ea_se	ea_p	ea_p_bh	ea_bonf_threshold	ea_bonf_sig_positive	ea_fdr_sig_positive	ea_same_beta_sign	cf_tested	cf_n_genes	cf_beta	cf_beta_std	cf_se	cf_p	cf_p_bh	cf_bonf_threshold	cf_bonf_sig_positive	cf_fdr_sig_positive	cf_same_beta_sign	mdd_tested	mdd_n_genes	mdd_beta	mdd_beta_std	mdd_se	mdd_p	mdd_p_bh	mdd_bonf_threshold	mdd_bonf_sig_positive	mdd_fdr_sig_positive	mdd_same_beta_sign	scz_tested	scz_n_genes	scz_beta	scz_beta_std	scz_se	scz_p	scz_p_bh	scz_bonf_threshold	scz_bonf_sig_positive	scz_fdr_sig_positive	scz_same_beta_sign	n_available_constituent_traits	n_missing_constituent_traits	n_constituent_bonf_sig	constituent_traits_bonf_sig	any_constituent_bonf_sig	classification_bonferroni	n_constituent_fdr_sig	constituent_traits_fdr_sig	any_constituent_fdr_sig	classification_fdr
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_POSITIVE_REGULATION_OF_...464	GOBP_POSITIVE_REGULATION_OF_MACROMOLECULE_BIOSYNTHETIC_PROCESS	EA;CF;MDD	EA;CF;MDD		True	True	1756.0	0.18741	0.055098	0.03818	4.632e-07	0.0003282544	2.9397930385700847e-06	True	True	True	1786	0.12219	0.035699	0.030289	2.7525e-05	0.0080719435344827	2.9396202010700218e-06	False	True	True	True	1780.0	0.067927	0.019877	0.025887	0.0043495	0.2642010571428572	2.9397930385700847e-06	False	False	True	True	1767.0	0.076315	0.022424	0.026131	0.0017496	0.3234477913043478	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_POSITIVE_REGULATION_OF_...730	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	EA;CF;MDD	EA;CF;MDD		True	True	1686.0	0.20953	0.060488	0.039089	4.2099e-08	5.9668316e-05	2.9397930385700847e-06	True	True	True	1716	0.13367	0.03836	0.03088	7.5349e-06	0.0034638138945945	2.9396202010700218e-06	False	True	True	True	1711.0	0.094309	0.027111	0.02638	0.00017558	0.0409077347945205	2.9397930385700847e-06	False	True	True	True	1697.0	0.081697	0.023574	0.026788	0.0011468	0.2516311794871795	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_RNA_SPLICING	GOBP_RNA_SPLICING	EA;CF;MDD	EA;CF;MDD		True	True	389.0	0.38009	0.054716	0.072534	8.1199e-08	8.6314537e-05	2.9397930385700847e-06	True	True	True	395	0.15647	0.022354	0.056241	0.0027026	0.1746575853932584	2.9396202010700218e-06	False	False	True	True	394.0	0.091463	0.013094	0.047746	0.027715	0.5567125633802816	2.9397930385700847e-06	False	False	True	True	390.0	0.12088	0.017359	0.04994	0.007754	0.5846010831858407	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	0		False	PLEIO_only_among_available_constituents
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_SYNAPSE_ASSEMBLY	GOBP_SYNAPSE_ASSEMBLY	EA;CF;MDD	EA;CF;MDD		True	True	174.0	0.56097	0.054331	0.12371	2.9064e-06	0.0012429871599999	2.9397930385700847e-06	True	True	True	177	0.44164	0.042482	0.099846	4.8902e-06	0.00259929411875	2.9396202010700218e-06	False	True	True	True	176.0	0.35393	0.034065	0.082962	9.9947e-06	0.0056663285866666	2.9397930385700847e-06	False	True	True	True	176.0	0.33592	0.032597	0.08306	2.6356e-05	0.028016428	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_TELENCEPHALON_DEVELOPME...	GOBP_TELENCEPHALON_DEVELOPMENT	EA;CF;MDD	EA;CF;MDD		True	True	251.0	0.46059	0.053464	0.10127	2.727e-06	0.0012429871599999	2.9397930385700847e-06	True	True	True	257	0.34376	0.039759	0.081947	1.3718e-05	0.0056909624878048	2.9396202010700218e-06	False	True	True	True	255.0	0.26188	0.030274	0.071075	0.00011492	0.0315251509677419	2.9397930385700847e-06	False	True	True	True	253.0	0.11447	0.01329	0.069091	0.04879	0.8764227776606955	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_CHROMATIN	GOCC_CHROMATIN	EA;CF;MDD	EA;CF;MDD		True	True	1168.0	0.28714	0.070057	0.04683	4.4502e-10	3.78445008e-06	2.9397930385700847e-06	True	True	True	1208	0.14918	0.036445	0.036813	2.5455e-05	0.0080178536111111	2.9396202010700218e-06	False	True	True	True	1200.0	0.137	0.033471	0.031494	6.8472e-06	0.005034436032	2.9397930385700847e-06	False	True	True	True	1184.0	0.10732	0.026259	0.032168	0.00042534	0.1456190944	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_CHROMOSOME	GOCC_CHROMOSOME	EA;CF;MDD	EA;CF;MDD		True	True	1698.0	0.25531	0.073941	0.038783	2.3732e-11	4.03633856e-07	2.9397930385700847e-06	True	True	True	1746	0.11309	0.032708	0.030607	0.00011029	0.022877105	2.9396202010700218e-06	False	True	True	True	1737.0	0.11584	0.033528	0.026139	4.7027e-06	0.0042096590315789	2.9397930385700847e-06	False	True	True	True	1717.0	0.077405	0.022454	0.026728	0.0018917	0.3249902383838384	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_NUCLEAR_PROTEIN_CONTAIN...	GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	EA;CF;MDD	EA;CF;MDD		True	True	1101.0	0.23842	0.056587	0.045237	6.8911e-08	7.813588586666667e-05	2.9397930385700847e-06	True	True	True	1118	0.12423	0.029271	0.035689	0.00025036	0.0415085654368932	2.9396202010700218e-06	False	True	True	True	1115.0	0.060972	0.014394	0.030764	0.023752	0.5159958880407125	2.9397930385700847e-06	False	False	True	True	1105.0	0.034309	0.008128	0.031113	0.13509	1.0	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_DENSITY_ME...	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	EA;CF;MDD	EA;CF;MDD		True	True	97.0	0.77681	0.056292	0.16413	1.1162e-06	0.0005932603	2.9397930385700847e-06	True	True	True	97	0.48991	0.03496	0.13617	0.00016094	0.0294347146236559	2.9396202010700218e-06	False	True	True	True	97.0	0.39394	0.028207	0.11324	0.00025252	0.0525982770731707	2.9397930385700847e-06	False	False	True	True	97.0	0.30677	0.022147	0.10863	0.0023742	0.3699858472727272	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE	EA;CF;MDD	EA;CF;MDD		True	True	257.0	0.54334	0.063808	0.10289	6.517e-08	7.813588586666667e-05	2.9397930385700847e-06	True	True	True	257	0.34423	0.039814	0.083156	1.7477e-05	0.0063248147446808	2.9396202010700218e-06	False	True	True	True	257.0	0.30134	0.034971	0.070003	8.4054e-06	0.0054977752571428	2.9397930385700847e-06	False	True	True	True	257.0	0.21082	0.024667	0.069163	0.0011528	0.2516311794871795	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_SPECIALIZA...3	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	EA;CF;MDD	EA;CF;MDD		True	True	122.0	0.70778	0.057482	0.1472	7.6734e-07	0.00048336736	2.9397930385700847e-06	True	True	True	122	0.45506	0.036394	0.12178	9.3561e-05	0.0204022955	2.9396202010700218e-06	False	True	True	True	122.0	0.36614	0.029382	0.10179	0.00016145	0.0392277371428571	2.9397930385700847e-06	False	True	True	True	122.0	0.28191	0.022809	0.0981	0.0020312	0.3386926431372549	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	EA;CF;MDD	EA;CF;MDD		True	True	361.0	0.43512	0.060388	0.085362	1.7413e-07	0.000148080152	2.9397930385700847e-06	True	True	True	363	0.25066	0.034357	0.069639	0.0001599	0.0294347146236559	2.9396202010700218e-06	False	True	True	True	363.0	0.24745	0.034031	0.058384	1.1317e-05	0.0058693061818181	2.9397930385700847e-06	False	True	True	True	363.0	0.21383	0.029648	0.057728	0.0001064	0.072386048	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOMF_SEQUENCE_SPECIFIC_DNA_B...	GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	EA;CF;MDD	EA;CF;MDD		True	True	1425.0	0.20194	0.054014	0.044066	2.3115e-06	0.0011232569142857	2.9397930385700847e-06	True	True	True	1458	0.090455	0.024105	0.034989	0.0048688	0.238310143019943	2.9396202010700218e-06	False	False	True	True	1450.0	0.11039	0.029435	0.02982	0.00010735	0.0306590111475409	2.9397930385700847e-06	False	True	True	True	1439.0	0.078064	0.020901	0.030043	0.0046868	0.4891563024390244	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	1	CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOMF_TRANSCRIPTION_REGULATOR...2	GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY	EA;CF;MDD	EA;CF;MDD		True	True	1563.0	0.19733	0.055051	0.041533	1.0197e-06	0.0005817833290322	2.9397930385700847e-06	True	True	True	1598	0.11291	0.031375	0.033155	0.00033082	0.0493589243859649	2.9396202010700218e-06	False	True	True	True	1591.0	0.085055	0.023661	0.02827	0.0013137	0.1327127195266272	2.9397930385700847e-06	False	False	True	True	1575.0	0.09363	0.026122	0.028564	0.00052389	0.1713523292307692	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	HOUNKPE_HOUSEKEEPING_GENES	HOUNKPE_HOUSEKEEPING_GENES	EA;CF;MDD	EA;CF;MDD		True	True	1078.0	0.23754	0.055822	0.044286	4.1321e-08	5.9668316e-05	2.9397930385700847e-06	True	True	True	1092	0.14803	0.034495	0.034741	1.0228e-05	0.0044607192820512	2.9396202010700218e-06	False	True	True	True	1089.0	0.077067	0.017993	0.029588	0.0046018	0.2727087609756097	2.9397930385700847e-06	False	False	True	True	1082.0	0.074515	0.01748	0.030276	0.0069283	0.5572366339622642	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	REACTOME_CHROMATIN_MODIFYING...	REACTOME_CHROMATIN_MODIFYING_ENZYMES	EA;CF;MDD	EA;CF;MDD		True	True	210.0	0.48514	0.051568	0.10068	7.2877e-07	0.0004767276984615	2.9397930385700847e-06	True	True	True	213	0.16462	0.017354	0.077218	0.016513	0.415487599112426	2.9396202010700218e-06	False	False	True	True	213.0	0.14823	0.01568	0.067578	0.014141	0.433351581981982	2.9397930385700847e-06	False	False	True	True	211.0	0.1523	0.016166	0.068809	0.013442	0.6982613658536585	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0		False	PLEIO_only_among_available_constituents	0		False	PLEIO_only_among_available_constituents
EUR	SCZ_3TRAIT	competitive_gene_set	BLALOCK_ALZHEIMERS_DISEASE_DN	BLALOCK_ALZHEIMERS_DISEASE_DN	EA;CF;SCZ	EA;CF;SCZ		True	True	1145.0	0.2416	0.058403	0.046596	1.0922e-07	0.000109271397647	2.9397930385700847e-06	True	True	True	1159	0.13599	0.032587	0.036503	9.7746e-05	0.0210450849873417	2.9396202010700218e-06	False	True	True	True	1159.0	0.12115	0.029122	0.031193	5.1606e-05	0.0179125479183673	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	1159.0	0.10859	0.026091	0.031403	0.00027296	0.0634858075675675	2.9397930385700847e-06	False	False	True	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_CHROMATIN	GOCC_CHROMATIN	EA;CF;SCZ	EA;CF;SCZ		True	True	1168.0	0.22835	0.055713	0.047349	7.1461e-07	0.0004861634751999	2.9397930385700847e-06	True	True	True	1208	0.14918	0.036445	0.036813	2.5455e-05	0.0080178536111111	2.9396202010700218e-06	False	True	True	True	1200.0	0.137	0.033471	0.031494	6.8472e-06	0.005034436032	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	1202.0	0.099677	0.024361	0.031669	0.00082483	0.1287037489908256	2.9397930385700847e-06	False	False	True	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_CHROMOSOME	GOCC_CHROMOSOME	EA;CF;SCZ	EA;CF;SCZ		True	True	1698.0	0.2132	0.061746	0.039212	2.7454e-08	3.891146933333333e-05	2.9397930385700847e-06	True	True	True	1746	0.11309	0.032708	0.030607	0.00011029	0.022877105	2.9396202010700218e-06	False	True	True	True	1737.0	0.11584	0.033528	0.026139	4.7027e-06	0.0042096590315789	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	1738.0	0.074086	0.021439	0.026031	0.0022161	0.2326631407407407	2.9397930385700847e-06	False	False	True	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_DENSITY_ME...	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	EA;CF;SCZ	EA;CF;SCZ		True	True	97.0	0.91498	0.066305	0.16584	1.7474e-08	2.8438922181818187e-05	2.9397930385700847e-06	True	True	True	97	0.48991	0.03496	0.13617	0.00016094	0.0294347146236559	2.9396202010700218e-06	False	True	True	True	97.0	0.39394	0.028207	0.11324	0.00025252	0.0525982770731707	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	97.0	0.41804	0.029919	0.10935	6.6187e-05	0.027511891902439	2.9397930385700847e-06	False	True	True	3	0	0		False	PLEIO_only_among_available_constituents	2	EA;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_SPECIALIZA...3	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	EA;CF;SCZ	EA;CF;SCZ		True	True	122.0	0.83863	0.068109	0.14872	8.6993e-09	2.1136813485714285e-05	2.9397930385700847e-06	True	True	True	122	0.45506	0.036394	0.12178	9.3561e-05	0.0204022955	2.9396202010700218e-06	False	True	True	True	122.0	0.36614	0.029382	0.10179	0.00016145	0.0392277371428571	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	122.0	0.39212	0.031452	0.098529	3.464e-05	0.017853246060606	2.9397930385700847e-06	False	True	True	3	0	0		False	PLEIO_only_among_available_constituents	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	HOUNKPE_HOUSEKEEPING_GENES	HOUNKPE_HOUSEKEEPING_GENES	EA;CF;SCZ	EA;CF;SCZ		True	True	1078.0	0.21307	0.050073	0.044766	9.7749e-07	0.0006394288430769	2.9397930385700847e-06	True	True	True	1092	0.14803	0.034495	0.034741	1.0228e-05	0.0044607192820512	2.9396202010700218e-06	False	True	True	True	1089.0	0.077067	0.017993	0.029588	0.0046018	0.2727087609756097	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	1089.0	0.098338	0.022949	0.029476	0.00042555	0.0862892780952381	2.9397930385700847e-06	False	False	True	3	0	0		False	PLEIO_only_among_available_constituents	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	EA;CF;SCZ	EA;CF;SCZ		True	True	381.0	0.4108	0.058539	0.084379	5.6734e-07	0.0004195355965217	2.9397930385700847e-06	True	True	True	383	0.1879	0.02644	0.067848	0.0028112	0.1777535345724906	2.9396202010700218e-06	False	False	True	True	383.0	0.17244	0.024347	0.057308	0.0013124	0.1327127195266272	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	382.0	0.20654	0.029111	0.056455	0.00012719	0.039331773090909	2.9397930385700847e-06	False	True	True	3	0	0		False	PLEIO_only_among_available_constituents	1	SCZ	True	PLEIO_shared_with_available_constituent
EAS	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Anterior_cingulate_cor...	Brain_Anterior_cingulate_cortex_BA24	EA;CF;MDD	EA;MDD	CF	False	True	16419.0	0.0366	0.064186	0.01138	0.00065088	0.0070295039999999	0.0009259259259259	True	True	True	17212	0.013226	0.023325	0.0075764	0.040442	0.3639779999999999	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.009978	0.017596	0.0070192	0.07759	0.7282721739130436	0.0009259259259259	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0		False	PLEIO_only_among_available_constituents	0		False	PLEIO_only_among_available_constituents
EAS	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Cortex	Brain_Cortex	EA;CF;MDD	EA;MDD	CF	False	True	16419.0	0.038136	0.069036	0.011219	0.00033872	0.0060158699999999	0.0009259259259259	True	True	True	17212	0.017075	0.031087	0.0074905	0.011324	0.152874	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.0080862	0.014725	0.0069314	0.12169	0.7282721739130436	0.0009259259259259	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0		False	PLEIO_only_among_available_constituents	0		False	PLEIO_only_among_available_constituents
EAS	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9	EA;CF;MDD	EA;MDD	CF	False	True	16419.0	0.038431	0.070316	0.010809	0.00018927	0.0060158699999999	0.0009259259259259	True	True	True	17212	0.018016	0.033138	0.0072216	0.006309	0.113562	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.0092222	0.016967	0.0066847	0.083865	0.7282721739130436	0.0009259259259259	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0		False	PLEIO_only_among_available_constituents	0		False	PLEIO_only_among_available_constituents
EAS	MDD_3TRAIT	gtex_v8_general_tissue	Brain	Brain	EA;CF;MDD	EA;MDD	CF	False	True	16419.0	0.036251	0.062511	0.010811	0.00040027	0.0120080999999999	0.0016666666666666	True	True	True	17212	0.017788	0.030838	0.0072243	0.00691	0.1315994999999999	0.0016666666666666	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.0051837	0.0089884	0.0066674	0.21845	0.7201500000000001	0.0016666666666666	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0		False	PLEIO_only_among_available_constituents	0		False	PLEIO_only_among_available_constituents
