ancestry	pleio_model	result_type	term	full_name	expected_constituent_traits	available_constituent_traits	missing_constituent_traits	comparison_complete	pleio_tested	pleio_n_genes	pleio_beta	pleio_beta_std	pleio_se	pleio_p	pleio_p_bh	pleio_bonf_threshold	pleio_bonf_sig_positive	pleio_fdr_sig_positive	ea_tested	ea_n_genes	ea_beta	ea_beta_std	ea_se	ea_p	ea_p_bh	ea_bonf_threshold	ea_bonf_sig_positive	ea_fdr_sig_positive	ea_same_beta_sign	cf_tested	cf_n_genes	cf_beta	cf_beta_std	cf_se	cf_p	cf_p_bh	cf_bonf_threshold	cf_bonf_sig_positive	cf_fdr_sig_positive	cf_same_beta_sign	mdd_tested	mdd_n_genes	mdd_beta	mdd_beta_std	mdd_se	mdd_p	mdd_p_bh	mdd_bonf_threshold	mdd_bonf_sig_positive	mdd_fdr_sig_positive	mdd_same_beta_sign	scz_tested	scz_n_genes	scz_beta	scz_beta_std	scz_se	scz_p	scz_p_bh	scz_bonf_threshold	scz_bonf_sig_positive	scz_fdr_sig_positive	scz_same_beta_sign	n_available_constituent_traits	n_missing_constituent_traits	n_constituent_bonf_sig	constituent_traits_bonf_sig	any_constituent_bonf_sig	classification_bonferroni	n_constituent_fdr_sig	constituent_traits_fdr_sig	any_constituent_fdr_sig	classification_fdr
EUR	FOURTRAIT	competitive_gene_set	GOMF_VOLTAGE_GATED_CALCIUM_C...2	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	5.0	2.9399	0.048441	0.83685	0.00022213	0.0289533267153284	2.9397930385700847e-06	False	True	True	5	0.42246	0.0068612	0.64482	0.25619	0.8857053952448689	2.9396202010700218e-06	False	False	True	True	5.0	0.77438	0.01262	0.56099	0.083742	0.7849140517336269	2.9397930385700847e-06	False	False	True	True	5.0	1.4271	0.023449	0.55921	0.0053609	0.5033807296703297	2.9397930385700847e-06	False	False	True	True	5.0	2.7269	0.044418	0.55991	5.6227e-07	0.0007356221661538	2.9397930385700847e-06	True	True	True	4	0	1	SCZ	True	constituent_only	1	SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	competitive_gene_set	NIKOLSKY_BREAST_CANCER_16Q24...	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	52.0	0.53192	0.028229	0.37803	0.079709	0.6521451313131313	2.9397930385700847e-06	False	False	True	52	-0.14336	-0.0074994	0.29878	0.68432	0.9755813520962084	2.9396202010700218e-06	False	False	False	True	52.0	-0.22818	-0.011977	0.24645	0.82274	0.9861454936761932	2.9397930385700847e-06	False	False	False	True	52.0	0.30875	0.01634	0.25249	0.1107	0.9899350204081632	2.9397930385700847e-06	False	False	True	True	52.0	1.3407	0.070337	0.25289	5.819e-08	0.0001457318331428	2.9397930385700847e-06	True	True	True	4	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EUR	FOURTRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_12_EIC...	REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	7.0	2.0546	0.040054	0.60163	0.00031972	0.03554672	2.9397930385700847e-06	False	True	True	7	2.0411	0.039221	0.40834	2.9143e-07	0.0002664146526315	2.9396202010700218e-06	True	True	True	True	7.0	0.58427	0.011266	0.35575	0.050264	0.6784842158730159	2.9397930385700847e-06	False	False	True	True	7.0	0.2425	0.0047146	0.41305	0.27857	1.0	2.9397930385700847e-06	False	False	True	True	7.0	-0.21232	-0.0040918	0.42875	0.68977	0.9969137546076884	2.9397930385700847e-06	False	False	False	4	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_15_EIC...	REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	6.0	2.4676	0.04454	0.66407	0.00010157	0.0157045687272727	2.9397930385700847e-06	False	True	True	6	2.1188	0.037695	0.42836	3.8163e-07	0.0003245572335	2.9396202010700218e-06	True	True	True	True	6.0	0.52539	0.0093789	0.37223	0.079062	0.7764054252873563	2.9397930385700847e-06	False	False	True	True	6.0	0.52978	0.0095359	0.46322	0.12638	0.9960718098720291	2.9397930385700847e-06	False	False	True	True	6.0	-0.39887	-0.007117	0.45921	0.80746	0.9969137546076884	2.9397930385700847e-06	False	False	False	4	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_5_EICO...	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	9.0	2.346	0.051857	0.5851	3.0551e-05	0.0062603784096385	2.9397930385700847e-06	False	True	True	9	1.8059	0.039346	0.39043	1.8819e-06	0.0011855273	2.9396202010700218e-06	True	True	True	True	9.0	0.81805	0.017884	0.32116	0.005434	0.2962226666666666	2.9397930385700847e-06	False	False	True	True	9.0	0.44494	0.0098079	0.37497	0.1177	0.9916754576603036	2.9397930385700847e-06	False	False	True	True	9.0	-0.079058	-0.0017275	0.38993	0.58033	0.9969137546076884	2.9397930385700847e-06	False	False	False	4	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	competitive_gene_set	WP_NICOTINE_EFFECT_ON_CHROMA...	WP_NICOTINE_EFFECT_ON_CHROMAFFIN_CELLS	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	4.0	1.7926	0.02642	0.87129	0.01983	0.3747429333333333	2.9397930385700847e-06	False	False	True	4	-0.34407	-0.0049982	0.50059	0.75406	0.9820708276548504	2.9396202010700218e-06	False	False	False	True	4.0	0.13591	0.0019811	0.46485	0.385	0.9389274447949528	2.9397930385700847e-06	False	False	True	True	4.0	1.0491	0.01542	0.63201	0.048468	0.8759660508474577	2.9397930385700847e-06	False	False	True	True	4.0	2.6691	0.038887	0.58467	2.5134e-06	0.0021373953599999	2.9397930385700847e-06	True	True	True	4	0	1	SCZ	True	constituent_only	1	SCZ	True	constituent_only
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT	EA;CF;MDD	EA;CF;MDD		True	True	437.0	0.29741	0.045318	0.077256	5.935e-05	0.0118755858823529	2.9397930385700847e-06	False	True	True	445	0.28517	0.043183	0.062157	2.2531e-06	0.0013686777821428	2.9396202010700218e-06	True	True	True	True	442.0	0.21471	0.032514	0.053138	2.6771e-05	0.0111053943414634	2.9397930385700847e-06	False	True	True	True	438.0	0.084181	0.012794	0.052449	0.054258	0.8980322312138729	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_CELLULAR_COMPONENT_MORP...	GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	EA;CF;MDD	EA;CF;MDD		True	True	715.0	0.25669	0.049642	0.061134	1.3482e-05	0.0040203393103448	2.9397930385700847e-06	False	True	True	725	0.22008	0.042215	0.048175	2.4743e-06	0.0014512196103448	2.9396202010700218e-06	True	True	True	True	722.0	0.17777	0.034143	0.041455	9.0509e-06	0.0054977752571428	2.9397930385700847e-06	False	True	True	True	717.0	0.043438	0.0083814	0.041341	0.1467	1.0	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_CELL_JUNCTION_ORGANIZAT...	GOBP_CELL_JUNCTION_ORGANIZATION	EA;CF;MDD	EA;CF;MDD		True	True	679.0	0.24065	0.045398	0.062672	6.1804e-05	0.0120940564597701	2.9397930385700847e-06	False	True	True	686	0.19102	0.03568	0.050681	8.2164e-05	0.0186336996799999	2.9396202010700218e-06	False	True	True	True	684.0	0.1972	0.036904	0.042309	1.5849e-06	0.0017495917	2.9397930385700847e-06	True	True	True	True	682.0	0.081274	0.015309	0.04253	0.028012	0.8228464525043178	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_CELL_MORPHOGENESIS_INVO...	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	EA;CF;MDD	EA;CF;MDD		True	True	577.0	0.30313	0.052867	0.067512	3.5864e-06	0.0013863066181818	2.9397930385700847e-06	False	True	True	585	0.2794	0.048325	0.053791	1.0401e-07	0.0001344925928571	2.9396202010700218e-06	True	True	True	True	582.0	0.17503	0.030299	0.046224	7.6616e-05	0.0232693737142857	2.9397930385700847e-06	False	True	True	True	578.0	0.06678	0.011614	0.045554	0.071339	0.9449639501557632	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_CENTRAL_NERVOUS_SYSTEM_...1	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	EA;CF;MDD	EA;CF;MDD		True	True	982.0	0.20322	0.045708	0.051567	4.0758e-05	0.009002754077922	2.9397930385700847e-06	False	True	True	1002	0.16753	0.037491	0.040836	2.0518e-05	0.00717303548	2.9396202010700218e-06	False	True	True	True	998.0	0.18411	0.041255	0.035231	8.7693e-08	0.0002130689348571	2.9397930385700847e-06	True	True	True	True	986.0	0.076536	0.017186	0.035111	0.014643	0.7160904068767909	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_CENTRAL_NERVOUS_SYSTEM_...7	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	EA;CF;MDD	EA;CF;MDD		True	True	161.0	0.58384	0.054412	0.12998	3.558e-06	0.0013863066181818	2.9397930385700847e-06	False	True	True	170	0.35391	0.033369	0.10373	0.00032334	0.048669823539823	2.9396202010700218e-06	False	True	True	True	170.0	0.41551	0.03931	0.088518	1.3489e-06	0.0016387207999999	2.9397930385700847e-06	True	True	True	True	163.0	0.24741	0.023113	0.085395	0.0018846	0.3249902383838384	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_HEAD_DEVELOPMENT	GOBP_HEAD_DEVELOPMENT	EA;CF;MDD	EA;CF;MDD		True	True	760.0	0.24347	0.048482	0.058319	1.4988e-05	0.0043206085423728	2.9397930385700847e-06	False	True	True	775	0.18389	0.03642	0.046017	3.2309e-05	0.0091590630166666	2.9396202010700218e-06	False	True	True	True	772.0	0.20628	0.040911	0.039756	1.0711e-07	0.00022771586	2.9397930385700847e-06	True	True	True	True	764.0	0.075036	0.014925	0.039529	0.028842	0.8281523031301483	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_INTRINSIC_APOPTOTIC_SIG...9	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	EA;CF;MDD	EA;CF;MDD		True	True	40.0	0.94	0.043811	0.23671	3.5924e-05	0.0082566944864864	2.9397930385700847e-06	False	True	True	42	0.76573	0.036008	0.1633	1.3816e-06	0.0009038320923076	2.9396202010700218e-06	True	True	True	True	42.0	0.14432	0.0068098	0.15345	0.17349	0.8760223113207548	2.9397930385700847e-06	False	False	True	True	40.0	0.16929	0.0078604	0.16291	0.14938	1.0	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_LIPOXYGENASE_PATHWAY	GOBP_LIPOXYGENASE_PATHWAY	EA;CF;MDD	EA;CF;MDD		True	True	10.0	1.8563	0.043293	0.49108	7.8702e-05	0.0140901433263157	2.9397930385700847e-06	False	True	True	10	2.0709	0.04756	0.39249	6.6643e-08	0.0001133530786999	2.9396202010700218e-06	True	True	True	True	10.0	0.9224	0.021256	0.35138	0.0043352	0.2642010571428572	2.9397930385700847e-06	False	False	True	True	10.0	0.12377	0.0028757	0.33314	0.35513	1.0	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_NEGATIVE_REGULATION_OF_...492	GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	EA;CF;MDD	EA;CF;MDD		True	True	16.0	1.4807	0.043675	0.34309	7.9987e-06	0.0026674880313725	2.9397930385700847e-06	False	True	True	17	1.1667	0.034929	0.23668	4.1603e-07	0.0003369644890476	2.9396202010700218e-06	True	True	True	True	17.0	0.34077	0.010237	0.218	0.059016	0.7154617964412812	2.9397930385700847e-06	False	False	True	True	16.0	0.35325	0.01038	0.23367	0.065312	0.9216535318444996	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_POSITIVE_REGULATION_OF_...889	GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	EA;CF;MDD	EA;CF;MDD		True	True	17.0	1.1193	0.03403	0.38749	0.0019375	0.1234194756554307	2.9397930385700847e-06	False	False	True	18	0.66306	0.020425	0.31691	0.018214	0.436843823943662	2.9396202010700218e-06	False	False	True	True	17.0	1.3303	0.039962	0.26643	3.001e-07	0.0004640091636363	2.9397930385700847e-06	True	True	True	True	18.0	0.35684	0.011121	0.25566	0.081405	0.969563193277311	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	1	CF	True	constituent_only
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_POSTSYNAPTIC_MODULATION...	GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	EA;CF;MDD	EA;CF;MDD		True	True	27.0	0.86524	0.033143	0.3005	0.0019949	0.1248649823529411	2.9397930385700847e-06	False	False	True	27	0.59538	0.022457	0.23213	0.0051658	0.243393607202216	2.9396202010700218e-06	False	False	True	True	27.0	0.41193	0.015591	0.21006	0.024946	0.5263206741016109	2.9397930385700847e-06	False	False	True	True	27.0	1.0066	0.038414	0.2207	2.5641e-06	0.01436113	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	MDD	True	constituent_only	1	MDD	True	constituent_only
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_REGULATION_OF_OXIDATIVE...3	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	EA;CF;MDD	EA;CF;MDD		True	True	25.0	1.3068	0.048171	0.29046	3.4361e-06	0.0013863066181818	2.9397930385700847e-06	False	True	True	26	1.0572	0.039132	0.1972	4.1857e-08	7.910507922222223e-05	2.9396202010700218e-06	True	True	True	True	26.0	0.25801	0.0095826	0.18312	0.07943	0.7764054252873563	2.9397930385700847e-06	False	False	True	True	25.0	0.26194	0.0096194	0.19583	0.090526	0.9791102752510336	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_HYDROPEROXI...	GOBP_RESPONSE_TO_HYDROPEROXIDE	EA;CF;MDD	EA;CF;MDD		True	True	18.0	1.2291	0.038453	0.33026	9.9233e-05	0.01687754864	2.9397930385700847e-06	False	True	True	18	1.7259	0.053167	0.30884	1.1617e-08	3.2932258833333336e-05	2.9396202010700218e-06	True	True	True	True	18.0	0.29343	0.00907	0.25561	0.12549	0.8456156576862124	2.9397930385700847e-06	False	False	True	True	18.0	0.33248	0.010362	0.24743	0.089529	0.9791102752510336	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_SELENIUM_ION	GOBP_RESPONSE_TO_SELENIUM_ION	EA;CF;MDD	EA;CF;MDD		True	True	9.0	1.3687	0.030285	0.42354	0.00061669	0.0587106711111111	2.9397930385700847e-06	False	False	True	9	1.5981	0.034819	0.35197	2.8242e-06	0.00160122726	2.9396202010700218e-06	True	True	True	True	9.0	0.15577	0.0034055	0.30815	0.3066	0.9307298593054316	2.9397930385700847e-06	False	False	True	True	9.0	0.33669	0.0074217	0.29618	0.12783	0.9960718098720291	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	constituent_only
EUR	MDD_3TRAIT	competitive_gene_set	GOBP_RESPONSE_TO_VITAMIN_E	GOBP_RESPONSE_TO_VITAMIN_E	EA;CF;MDD	EA;CF;MDD		True	True	10.0	1.3894	0.032405	0.43916	0.0007801	0.0664667588118811	2.9397930385700847e-06	False	False	True	10	1.72	0.039499	0.34437	2.976e-07	0.0002664146526315	2.9396202010700218e-06	True	True	True	True	10.0	0.45241	0.010425	0.30049	0.066097	0.7355210137165251	2.9397930385700847e-06	False	False	True	True	10.0	0.19353	0.0044967	0.29621	0.25677	1.0	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	constituent_only
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE	EA;CF;MDD	EA;CF;MDD		True	True	38.0	0.85488	0.038837	0.25708	0.00044256	0.0461782851533742	2.9397930385700847e-06	False	True	True	38	0.53981	0.024148	0.20845	0.0048082	0.2363661092485549	2.9396202010700218e-06	False	False	True	True	38.0	0.87254	0.039166	0.18751	1.6459e-06	0.0017495917	2.9397930385700847e-06	True	True	True	True	38.0	0.78556	0.035554	0.18098	7.1479e-06	0.0202619138666666	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	2	CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_DENDRITIC_TREE	GOCC_DENDRITIC_TREE	EA;CF;MDD	EA;CF;MDD		True	True	569.0	0.26056	0.045138	0.066708	4.7101e-05	0.0097277563373493	2.9397930385700847e-06	False	True	True	574	0.17306	0.029659	0.053368	0.00059311	0.0710437182394366	2.9396202010700218e-06	False	False	True	True	574.0	0.24351	0.04187	0.045585	4.6611e-08	0.000132126648	2.9397930385700847e-06	True	True	True	True	570.0	0.14711	0.025413	0.045264	0.00057785	0.1854353358490565	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	1	CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_LEWY_BODY	GOCC_LEWY_BODY	EA;CF;MDD	EA;CF;MDD		True	True	8.0	1.6578	0.034584	0.42156	4.2202e-05	0.0092022002051282	2.9397930385700847e-06	False	True	True	8	2.1845	0.044874	0.38907	9.9922e-09	3.2932258833333336e-05	2.9396202010700218e-06	True	True	True	True	8.0	0.70424	0.014516	0.34186	0.019707	0.4919601407624633	2.9397930385700847e-06	False	False	True	True	8.0	0.6441	0.013386	0.29457	0.014394	0.7150797900874636	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_NEURON_SPINE	GOCC_NEURON_SPINE	EA;CF;MDD	EA;CF;MDD		True	True	170.0	0.49823	0.047702	0.12179	2.1581e-05	0.0056175362424242	2.9397930385700847e-06	False	True	True	170	0.30649	0.028898	0.096977	0.00078902	0.0847888150617284	2.9396202010700218e-06	False	False	True	True	170.0	0.45804	0.043334	0.083475	2.0709e-08	8.8054668e-05	2.9397930385700847e-06	True	True	True	True	170.0	0.29873	0.028494	0.084014	0.00018902	0.1037049083870967	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	1	CF	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE	EA;CF;MDD	EA;CF;MDD		True	True	153.0	0.43383	0.039423	0.13238	0.00052518	0.0512932123428571	2.9397930385700847e-06	False	False	True	155	0.26626	0.023982	0.10766	0.0067018	0.2733595112709832	2.9396202010700218e-06	False	False	True	True	155.0	0.2688	0.024293	0.089079	0.0012757	0.1319964240963855	2.9397930385700847e-06	False	False	True	True	155.0	0.4068	0.037067	0.088534	2.1812e-06	0.01436113	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	MDD	True	constituent_only	1	MDD	True	constituent_only
EUR	MDD_3TRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_12_EIC...	REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	EA;CF;MDD	EA;CF;MDD		True	True	7.0	2.2204	0.043332	0.56776	4.6164e-05	0.0097277563373493	2.9397930385700847e-06	False	True	True	7	2.0411	0.039221	0.40834	2.9143e-07	0.0002664146526315	2.9396202010700218e-06	True	True	True	True	7.0	0.58427	0.011266	0.35575	0.050264	0.6784842158730159	2.9397930385700847e-06	False	False	True	True	7.0	0.2425	0.0047146	0.41305	0.27857	1.0	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	REACTOME_SYNTHESIS_OF_15_EIC...	REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	EA;CF;MDD	EA;CF;MDD		True	True	6.0	2.6905	0.048611	0.61652	6.4228e-06	0.0022293669877551	2.9397930385700847e-06	False	True	True	6	2.1188	0.037695	0.42836	3.8163e-07	0.0003245572335	2.9396202010700218e-06	True	True	True	True	6.0	0.52539	0.0093789	0.37223	0.079062	0.7764054252873563	2.9397930385700847e-06	False	False	True	True	6.0	0.52978	0.0095359	0.46322	0.12638	0.9960718098720291	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	competitive_gene_set	VERHAAK_GLIOBLASTOMA_PRONEUR...	VERHAAK_GLIOBLASTOMA_PRONEURAL	EA;CF;MDD	EA;CF;MDD		True	True	153.0	0.59383	0.053962	0.13428	4.9146e-06	0.0017784578042553	2.9397930385700847e-06	False	True	True	156	0.29533	0.026684	0.10309	0.0020891	0.1465074397540983	2.9396202010700218e-06	False	False	True	True	155.0	0.43927	0.039698	0.087469	2.5827e-07	0.0004640091636363	2.9397930385700847e-06	True	True	True	True	153.0	0.22063	0.019974	0.091702	0.0080707	0.59681072	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	CF	True	constituent_only	1	CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	BIOCARTA_FREE_PATHWAY	BIOCARTA_FREE_PATHWAY	EA;CF;SCZ	EA;CF;SCZ		True	True	9.0	1.7558	0.03885	0.4883	0.00016218	0.0264952243809523	2.9397930385700847e-06	False	True	True	9	2.2502	0.049026	0.35375	1.0261e-10	8.72646745e-07	2.9396202010700218e-06	True	True	True	True	9.0	0.66118	0.014455	0.31704	0.018522	0.4757109381598794	2.9397930385700847e-06	False	False	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	9.0	-0.4947	-0.01081	0.30036	0.95022	0.9991197108374684	2.9397930385700847e-06	False	False	False	3	0	1	EA	True	constituent_only	1	EA	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT	EA;CF;SCZ	EA;CF;SCZ		True	True	437.0	0.3165	0.048227	0.078075	2.5309e-05	0.0081218013584905	2.9397930385700847e-06	False	True	True	445	0.28517	0.043183	0.062157	2.2531e-06	0.0013686777821428	2.9396202010700218e-06	True	True	True	True	442.0	0.21471	0.032514	0.053138	2.6771e-05	0.0111053943414634	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	443.0	0.083613	0.01267	0.052059	0.054135	0.7999274539249146	2.9397930385700847e-06	False	False	True	3	0	1	EA	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOBP_CELL_JUNCTION_ORGANIZAT...	GOBP_CELL_JUNCTION_ORGANIZATION	EA;CF;SCZ	EA;CF;SCZ		True	True	679.0	0.2841	0.053596	0.063329	3.6508e-06	0.0018262590117647	2.9397930385700847e-06	False	True	True	686	0.19102	0.03568	0.050681	8.2164e-05	0.0186336996799999	2.9396202010700218e-06	False	True	True	True	684.0	0.1972	0.036904	0.042309	1.5849e-06	0.0017495917	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	684.0	0.1214	0.022708	0.042034	0.0019401	0.2115206461538461	2.9397930385700847e-06	False	False	True	3	0	1	CF	True	constituent_only	2	EA;CF	True	PLEIO_shared_with_available_constituent
